origin,seed,arm,step,point,initial_residual_mm,true_residual_mean_mm,residual_change_mean_mm,correction_mean_mm,correction_first_mm,correction_last_mm,forecast_bias_mm,forecast_rmse_mm,correction_energy_mm2,residual_alignment_mm2,delta_mse_mm2,opposite_sign_fraction
612,1,COND_ATTN,50,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-6.8525070943998996,-8.9512173542163964,-8.1427408805773211,70.918012554731078,83.901858430777551,51.513336594448212,500.78514702443482,-950.05695745442063,0.0034129692832764505
612,1,COND_ATTN,50,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-10.309270515620632,-13.050593306304336,-11.756842995460374,12.366297279762961,24.796857066151762,113.55944254006471,209.56987476738462,-305.58030699470464,0.19453924914675769
612,1,COND_ATTN,100,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,21.686685406397125,26.531599367731758,24.006459760436599,25.967864772567523,26.882036200504849,496.28816564582525,-70.166585164200143,636.62133597422564,0.6313993174061433
612,1,COND_ATTN,100,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,54.563369678894603,74.876454830022396,70.446993588730379,59.157809621940892,63.773784142839247,3505.70787328081,-222.37643880400492,3950.4607508888198,0.6348122866894198
612,1,COND_ATTN,100,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-5.4180702707532715,-9.3146009531019445,-9.4977901809086234,72.352449378377713,85.104016386070455,50.518731743117236,398.70196614761403,-746.88520055210938,0.19453924914675769
612,1,COND_ATTN,100,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-9.3544933110402315,-13.421704958363421,-13.126303103794726,13.32107448434336,25.423760498969891,108.99475524720643,191.54579234604495,-274.09682944488361,0.24914675767918087
612,1,COND_ATTN,200,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,24.208051583571084,26.092438848067445,22.574846964792016,28.489230949741483,29.32556069431358,596.70885429174029,-88.628560716550922,773.96597572484211,0.6313993174061433
612,1,COND_ATTN,200,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,61.229423545764995,70.630051772166269,73.601164197198614,65.823863488811298,67.661325440681622,3967.2144217414325,-247.10287281988141,4461.4201673811958,0.64846416382252559
612,1,COND_ATTN,200,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-5.9868829326134048,-6.5711604061323214,-14.164014744108044,71.783636716517591,83.751926909324766,63.888697012497715,519.54112079013873,-975.19354456778001,0.17747440273037543
612,1,COND_ATTN,200,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-10.104682232459901,-11.87548647427127,-17.768442980240593,12.57088556292369,23.901297945668034,134.58585237661234,241.88911812144127,-349.19238386627035,0.26279863481228671
