origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
612,T10_ANCHOR_UNIFORM,2,200,ATU5,0.021801965349824273,0.011614433530869789,0.033416398880694059,0.02958245730657845,0.0038339415741155732,15.964086318654136,25.744253116024979
612,T10_ANCHOR_UNIFORM,2,200,MJ3,0.006653623266060507,0.003773479231532594,0.010427102497593101,0.0096165682784511309,0.00081053421914197628,5.1013687235016532,7.6765386849989188
612,T10_ANCHOR_UNIFORM,2,200,MJ1,0.016073006245485039,0.0064301341580679109,0.022503140403552949,0.020677057245502419,0.0018260831580505059,6.2727807832514086,8.9519611512911386
792,G10_ANCHOR_UNIFORM,0,0,ATU1,0.0038610432297425975,0,0.0038610432297425975,0.0019305216148712988,0.0019305216148712988,6.9957018869626904,10.861078257148469
792,G10_ANCHOR_UNIFORM,0,0,ATU5,0.027898161561842428,0,0.027898161561842428,0.013949080780921214,0.013949080780921214,20.662098235735794,34.852615722551043
792,G10_ANCHOR_UNIFORM,0,0,MJ3,0.2228877155091441,0,0.2228877155091441,0.11144385775457205,0.11144385775457205,36.556312601880151,48.26256261398246
792,G10_ANCHOR_UNIFORM,0,0,MJ1,0.059416515378067539,0,0.059416515378067539,0.029708257689033769,0.029708257689033769,16.046369162634587,21.288738030970507
792,G10_ANCHOR_UNIFORM,0,50,ATU1,0.0033480171992431645,0.003530349110548228,0.0068783663097913925,0.0019305216148712988,0.0049478446949201196,7.4604043832681324,10.113802090925004
792,G10_ANCHOR_UNIFORM,0,50,ATU5,0.022325847757308916,0.0035940842563911427,0.025919932013700058,0.013949080780921214,0.011970851232778695,19.353369811036028,31.178237778038294
792,G10_ANCHOR_UNIFORM,0,50,MJ3,0.13336833183238944,0.014099165516037713,0.14746749734842715,0.11144385775457205,0.036023639593854517,27.624592368389369,37.33306712210846
792,G10_ANCHOR_UNIFORM,0,50,MJ1,0.032291780706327627,0.010048756488894396,0.042340537195222024,0.029708257689033769,0.012632279506188082,11.937214106290666,15.694313589993294
792,G10_ANCHOR_UNIFORM,0,100,ATU1,0.0036854722043126874,0.0025222145475918491,0.0062076867519045365,0.0019305216148712988,0.004277165137033241,7.5920630011185173,10.611265498036472
